ProbeModel:"FP-2X-250-ZS30M-15",ProbeSerial:"FP101244",ProbeCalDate:"7-19-2021",ProbeOrientation:"MULTIAXIS",ProbeType:"2Dex",AveragingOn:True,AveragingNum:4,MeasureTime:20,DwellOn:True,DwellTime:200,StopForMeas:True,PointsX:51,PointsY:51,PointsZ:26,PointsMeasured:46,
Num,Date,Time,Xset,Yset,Zset,Xpos,Ypos,Zpos,Bm,BmSD,Bx,BxSD,By,BySD,Bz,BzSD,Temp C,IndexX,IndexY,IndexZ,
1,2024-10-04,07:13:32.342,0,0,0,-9E-05,0,0,48.8513934294973,0.000103208613768093,-2.53376491069794,0.000115604170085121,-0.542882987558154,0.000496962233051983,48.7826222610474,0.000197454878308452,20.9728221893311,0,0,0
2,2024-10-04,07:13:35.256,1,0,0,1.00003,0,0,48.8561589105358,0.00016224129802165,-2.53635139942062,0.000159518030566053,-0.543820933699608,0.000264416288203974,48.7872382164001,0.000350706831809797,20.969799041748,1,0,0
3,2024-10-04,07:13:38.235,2,0,0,2.00003,0,0,48.8610835699017,0.000424679562242551,-2.53152711749077,0.000409780859723674,-0.54565974175848,0.000694797672469349,48.7924069786072,0.000301901808184112,20.9746932983398,2,0,0
4,2024-10-04,07:13:40.858,3,0,0,3.00006,0,0,48.8663408616678,0.000413976112803836,-2.53190429210518,0.000408033002647037,-0.547166922688485,0.000192207567363438,48.7976366043091,0.000122457961426535,20.9742088317871,3,0,0
5,2024-10-04,07:13:43.838,4,0,0,4.00006,0,0,48.871734234856,0.000287690737059174,-2.52982763886452,0.000306302292073419,-0.549202350676059,0.000135664966337317,48.8030840110778,0.000196363247830322,20.9725646972656,4,0,0
6,2024-10-04,07:13:46.834,5,0,0,5.00003,0,0,48.8765671192526,0.000249864812736484,-2.52732063770294,0.00024468198426383,-0.549398557841778,0.00037255641284031,48.8081025695782,8.90135021291257E-05,20.9747085571289,5,0,0
7,2024-10-04,07:13:49.659,6,0,0,6.00004,0,0,48.8818320580634,0.000239488216537469,-2.52205814361572,0.000226846703101264,-0.550873401463032,0.000544303124003263,48.8136176300027,0.000371493630265044,20.974365234375,6,0,0
8,2024-10-04,07:13:52.407,7,0,0,7.00004,0,0,48.8864246376362,0.00034371927252116,-2.51784780978775,0.000347218559630014,-0.551016586720944,0.000307661670651655,48.8184338760376,0.000327303153270429,20.9838180541992,7,0,0
9,2024-10-04,07:13:55.330,8,0,0,8.00004,0,0,48.8921420283383,0.000293267242059666,-2.51164795637131,0.000315479169191948,-0.553359774649143,0.00049377820383319,48.8244382476806,0.000270555406540571,20.9854774475098,8,0,0
10,2024-10-04,07:13:58.343,9,0,0,9.00004,0,0,48.8968106850035,0.000233707352518246,-2.50589795708656,0.000221590792163451,-0.554746575354788,0.00046377778424894,48.8294066619873,0.000402487313926333,20.9886989593506,9,0,0
11,2024-10-04,07:14:01.347,10,0,0,10.00007,0,0,48.9021717001845,0.000276411071258052,-2.49912651777077,0.000276226074006846,-0.556223341226578,0.000155730127256389,48.8351160812378,0.000216902099542952,20.9978103637695,10,0,0
12,2024-10-04,07:14:04.213,11,0,0,11.00007,0,0,48.9069277211992,0.000196349811962072,-2.49433545589303,0.000201646152562493,-0.55792176514864,0.000277098053131306,48.8400875663757,0.000334215421650306,20.9963912963867,11,0,0
13,2024-10-04,07:14:07.234,12,0,0,12.00004,0,0,48.9122566598214,0.000347969363625175,-2.48778453230705,0.000337439688713391,-0.559655419289165,0.000234381699046653,48.8457412147522,0.000339019560622584,20.9914703369141,12,0,0
14,2024-10-04,07:14:10.114,13,0,0,13.00007,0,0,48.9172800305243,0.000106412906692992,-2.48620930910111,0.000111616415409426,-0.561085255742073,0.000215448090819882,48.8508425903321,0.000218277187964408,20.9960479736328,13,0,0
15,2024-10-04,07:14:13.022,14,0,0,14.00002,0,0,48.9223570347945,0.000563835326816949,-2.48404543280413,0.000562061279551889,-0.562342175841332,0.000631014006675412,48.8560252380371,0.000439633565756965,20.9974822998047,14,0,0
16,2024-10-04,07:14:15.932,15,0,0,15.00002,0,0,48.9273643207905,0.000289973928975363,-2.48719264507294,0.000282036031065305,-0.56424821972847,0.000113487699201508,48.8608462333654,0.000331466238467206,20.9960765838623,15,0,0
17,2024-10-04,07:14:18.595,16,0,0,16.00005,0,0,48.9317728102305,0.000314498062458543,-2.48829552531242,0.000321778287666387,-0.5656819084286